设备名,识别内容的名称,识别图像（矩形）左下角X值,识别图像（矩形）左下角Y值,识别图像（矩形）左上角X值,识别图像（矩形）左上角Y值,识别图像（矩形）右上角X值,识别图像（矩形）右上角Y值,识别图像（矩形）右下角X值,识别图像（矩形）右下角Y值
i5-12490F+RTX 2060s,红方队员,1615,73,1615,156,1661,156,1661,73
i5-12490F+RTX 2060s,足球,801,107,801,190,837,190,837,107
i5-12490F+RTX 2060s,红方队员,962,152,962,209,994,209,994,152
i5-12490F+RTX 2060s,足球,1243,137,1243,218,1274,218,1274,137
i5-12490F+RTX 2060s,红方队员,1707,195,1707,211,1727,211,1727,195
i5-12490F+RTX 2060s,红方队员,1844,166,1844,241,1885,241,1885,166
i5-12490F+RTX 2060s,足球,368,191,368,280,403,280,403,191
i5-12490F+RTX 2060s,足球,986,211,986,304,1019,304,1019,211
i5-12490F+RTX 2060s,足球,341,255,341,356,387,356,387,255
i5-12490F+RTX 2060s,红方队员,544,262,544,374,587,374,587,262
i5-12490F+RTX 2060s,蓝方队员,1445,278,1445,375,1494,375,1494,278
i5-12490F+RTX 2060s,足球,1123,337,1123,429,1176,429,1176,337
i5-12490F+RTX 2060s,足球,411,377,411,489,463,489,463,377
i5-12490F+RTX 2060s,红方队员,723,430,723,519,766,519,766,430
i5-12490F+RTX 2060s,足球,659,527,659,642,717,642,717,527
i5-12490F+RTX 2060s,红方队员,1611,74,1611,155,1655,155,1655,74
i5-12490F+RTX 2060s,足球,796,110,796,189,833,189,833,110
i5-12490F+RTX 2060s,红方队员,953,151,953,210,984,210,984,151
i5-12490F+RTX 2060s,足球,1236,138,1236,220,1265,220,1265,138
i5-12490F+RTX 2060s,红方队员,1704,196,1704,213,1723,213,1723,196
i5-12490F+RTX 2060s,红方队员,1837,168,1837,240,1876,240,1876,168
i5-12490F+RTX 2060s,足球,362,195,362,280,398,280,398,195
i5-12490F+RTX 2060s,足球,982,215,982,302,1017,302,1017,215
i5-12490F+RTX 2060s,足球,336,253,336,356,390,356,390,253
i5-12490F+RTX 2060s,红方队员,541,262,541,369,583,369,583,262
i5-12490F+RTX 2060s,蓝方队员,1436,277,1436,372,1492,372,1492,277
i5-12490F+RTX 2060s,足球,1113,334,1113,439,1162,439,1162,334
i5-12490F+RTX 2060s,足球,405,374,405,490,461,490,461,374
i5-12490F+RTX 2060s,红方队员,712,433,712,537,750,537,750,433
i5-12490F+RTX 2060s,足球,651,517,651,641,702,641,702,517
i5-12490F+RTX 2060s,红方队员,1600,77,1600,160,1637,160,1637,77
i5-12490F+RTX 2060s,足球,791,109,791,189,822,189,822,109
i5-12490F+RTX 2060s,红方队员,947,152,947,208,979,208,979,152
i5-12490F+RTX 2060s,足球,1231,137,1231,219,1260,219,1260,137
i5-12490F+RTX 2060s,红方队员,1830,166,1830,237,1870,237,1870,166
i5-12490F+RTX 2060s,足球,357,197,357,280,395,280,395,197
i5-12490F+RTX 2060s,足球,972,214,972,300,1007,300,1007,214
i5-12490F+RTX 2060s,足球,332,255,332,357,391,357,391,255
i5-12490F+RTX 2060s,红方队员,528,256,528,373,573,373,573,256
i5-12490F+RTX 2060s,蓝方队员,1424,279,1424,366,1484,366,1484,279
i5-12490F+RTX 2060s,足球,1110,333,1110,433,1156,433,1156,333
i5-12490F+RTX 2060s,足球,395,375,395,491,454,491,454,375
i5-12490F+RTX 2060s,红方队员,695,430,695,536,742,536,742,430
i5-12490F+RTX 2060s,足球,637,517,637,636,703,636,703,517
i5-12490F+RTX 2060s,红方队员,1594,77,1594,158,1633,158,1633,77
i5-12490F+RTX 2060s,足球,786,108,786,192,816,192,816,108
i5-12490F+RTX 2060s,红方队员,940,152,940,206,970,206,970,152
i5-12490F+RTX 2060s,足球,1223,140,1223,221,1254,221,1254,140
i5-12490F+RTX 2060s,红方队员,1813,170,1813,238,1863,238,1863,170
i5-12490F+RTX 2060s,足球,354,197,354,281,392,281,392,197
i5-12490F+RTX 2060s,足球,966,217,966,300,1005,300,1005,217
i5-12490F+RTX 2060s,足球,332,253,332,357,389,357,389,253
i5-12490F+RTX 2060s,红方队员,523,255,523,370,570,370,570,255
i5-12490F+RTX 2060s,蓝方队员,1408,280,1408,370,1457,370,1457,280
i5-12490F+RTX 2060s,足球,1103,329,1103,430,1143,430,1143,329
i5-12490F+RTX 2060s,红方队员,1898,327,1898,437,1920,437,1920,327
i5-12490F+RTX 2060s,足球,393,378,393,488,445,488,445,378
i5-12490F+RTX 2060s,红方队员,687,429,687,535,732,535,732,429
i5-12490F+RTX 2060s,足球,620,515,620,630,696,630,696,515
i5-12490F+RTX 2060s,足球,785,985,785,1082,848,1082,848,985
i5-12490F+RTX 2060s,红方队员,1584,78,1584,160,1623,160,1623,78
i5-12490F+RTX 2060s,足球,778,108,778,192,808,192,808,108
i5-12490F+RTX 2060s,足球,1215,143,1215,220,1248,220,1248,143
i5-12490F+RTX 2060s,红方队员,1806,167,1806,238,1854,238,1854,167
i5-12490F+RTX 2060s,足球,354,197,354,281,390,281,390,197
i5-12490F+RTX 2060s,足球,956,215,956,300,1004,300,1004,215
i5-12490F+RTX 2060s,足球,326,257,326,354,378,354,378,257
i5-12490F+RTX 2060s,红方队员,512,251,512,366,561,366,561,251
i5-12490F+RTX 2060s,蓝方队员,1400,279,1400,376,1449,376,1449,279
i5-12490F+RTX 2060s,足球,1099,327,1099,433,1138,433,1138,327
i5-12490F+RTX 2060s,红方队员,1884,334,1884,433,1919,433,1919,334
i5-12490F+RTX 2060s,足球,390,381,390,484,436,484,436,381
i5-12490F+RTX 2060s,红方队员,683,428,683,532,727,532,727,428
i5-12490F+RTX 2060s,足球,613,515,613,621,679,621,679,515
i5-12490F+RTX 2060s,红方队员,1577,79,1577,163,1614,163,1614,79
i5-12490F+RTX 2060s,足球,767,107,767,189,802,189,802,107
i5-12490F+RTX 2060s,红方队员,925,146,925,211,954,211,954,146
i5-12490F+RTX 2060s,足球,1210,143,1210,218,1244,218,1244,143
i5-12490F+RTX 2060s,红方队员,1804,168,1804,235,1837,235,1837,168
i5-12490F+RTX 2060s,足球,344,197,344,285,382,285,382,197
i5-12490F+RTX 2060s,足球,950,213,950,298,998,298,998,213
i5-12490F+RTX 2060s,足球,323,258,323,355,371,355,371,258
i5-12490F+RTX 2060s,红方队员,506,251,506,366,556,366,556,251
i5-12490F+RTX 2060s,蓝方队员,1395,283,1395,371,1432,371,1432,283
i5-12490F+RTX 2060s,足球,1094,328,1094,430,1134,430,1134,328
i5-12490F+RTX 2060s,红方队员,1877,340,1877,432,1919,432,1919,340
i5-12490F+RTX 2060s,足球,378,383,378,485,425,485,425,383
i5-12490F+RTX 2060s,红方队员,666,423,666,522,716,522,716,423
i5-12490F+RTX 2060s,足球,605,517,605,618,661,618,661,517
i5-12490F+RTX 2060s,足球,785,985,785,1082,849,1082,849,985
i5-12490F+RTX 2060s,红方队员,1572,78,1572,163,1609,163,1609,78
i5-12490F+RTX 2060s,足球,764,105,764,190,800,190,800,105
i5-12490F+RTX 2060s,红方队员,915,144,915,222,952,222,952,144
i5-12490F+RTX 2060s,足球,1206,142,1206,218,1240,218,1240,142
i5-12490F+RTX 2060s,足球,1798,171,1798,230,1832,230,1832,171
i5-12490F+RTX 2060s,足球,338,197,338,284,382,284,382,197
i5-12490F+RTX 2060s,足球,947,214,947,300,993,300,993,214
i5-12490F+RTX 2060s,足球,320,257,320,355,367,355,367,257
i5-12490F+RTX 2060s,红方队员,502,253,502,362,546,362,546,253
i5-12490F+RTX 2060s,蓝方队员,1387,287,1387,369,1423,369,1423,287
i5-12490F+RTX 2060s,足球,1088,330,1088,429,1134,429,1134,330
i5-12490F+RTX 2060s,红方队员,1870,340,1870,429,1915,429,1915,340
i5-12490F+RTX 2060s,足球,373,382,373,484,420,484,420,382
i5-12490F+RTX 2060s,红方队员,653,419,653,522,701,522,701,419
i5-12490F+RTX 2060s,足球,590,517,590,631,644,631,644,517
i5-12490F+RTX 2060s,足球,785,985,785,1082,849,1082,849,985
i5-12490F+RTX 2060s,红方队员,1563,72,1563,161,1599,161,1599,72
i5-12490F+RTX 2060s,足球,760,106,760,191,796,191,796,106
i5-12490F+RTX 2060s,红方队员,906,145,906,220,949,220,949,145
i5-12490F+RTX 2060s,足球,1195,141,1195,220,1232,220,1232,141
i5-12490F+RTX 2060s,红方队员,1785,175,1785,245,1822,245,1822,175
i5-12490F+RTX 2060s,足球,332,198,332,287,377,287,377,198
i5-12490F+RTX 2060s,红方队员,922,192,922,292,975,292,975,192
i5-12490F+RTX 2060s,足球,943,213,943,301,987,301,987,213
i5-12490F+RTX 2060s,足球,316,249,316,350,361,350,361,249
i5-12490F+RTX 2060s,红方队员,498,256,498,357,541,357,541,256
i5-12490F+RTX 2060s,蓝方队员,1371,286,1371,370,1412,370,1412,286
i5-12490F+RTX 2060s,足球,1076,332,1076,433,1123,433,1123,332
i5-12490F+RTX 2060s,红方队员,1862,338,1862,426,1915,426,1915,338
i5-12490F+RTX 2060s,足球,366,377,366,486,411,486,411,377
i5-12490F+RTX 2060s,红方队员,646,418,646,518,694,518,694,418
i5-12490F+RTX 2060s,足球,580,515,580,630,633,630,633,515
i5-12490F+RTX 2060s,足球,784,985,784,1082,849,1082,849,985
i5-12490F+RTX 2060s,红方队员,1546,70,1546,159,1597,159,1597,70
i5-12490F+RTX 2060s,足球,754,106,754,192,787,192,787,106
i5-12490F+RTX 2060s,红方队员,897,149,897,219,936,219,936,149
i5-12490F+RTX 2060s,足球,1191,141,1191,220,1230,220,1230,141
i5-12490F+RTX 2060s,足球,1771,172,1771,238,1819,238,1819,172
i5-12490F+RTX 2060s,足球,327,197,327,286,375,286,375,197
i5-12490F+RTX 2060s,足球,933,213,933,299,972,299,972,213
i5-12490F+RTX 2060s,足球,303,251,303,351,349,351,349,251
i5-12490F+RTX 2060s,红方队员,490,258,490,355,530,355,530,258
i5-12490F+RTX 2060s,蓝方队员,1358,285,1358,368,1402,368,1402,285
i5-12490F+RTX 2060s,足球,1068,332,1068,433,1119,433,1119,332
i5-12490F+RTX 2060s,红方队员,1847,332,1847,428,1898,428,1898,332
i5-12490F+RTX 2060s,足球,360,375,360,486,405,486,405,375
i5-12490F+RTX 2060s,红方队员,636,421,636,516,680,516,680,421
i5-12490F+RTX 2060s,足球,571,509,571,630,620,630,620,509
i5-12490F+RTX 2060s,足球,785,985,785,1082,849,1082,849,985
i5-12490F+RTX 2060s,红方队员,1539,72,1539,158,1588,158,1588,72
i5-12490F+RTX 2060s,足球,750,107,750,188,782,188,782,107
i5-12490F+RTX 2060s,红方队员,897,147,897,216,925,216,925,147
i5-12490F+RTX 2060s,足球,1186,143,1186,221,1226,221,1226,143
i5-12490F+RTX 2060s,足球,1762,172,1762,237,1814,237,1814,172
i5-12490F+RTX 2060s,足球,324,193,324,287,373,287,373,193
i5-12490F+RTX 2060s,足球,931,216,931,299,964,299,964,216
i5-12490F+RTX 2060s,足球,298,249,298,351,347,351,347,249
i5-12490F+RTX 2060s,红方队员,480,254,480,357,522,357,522,254
i5-12490F+RTX 2060s,蓝方队员,1348,285,1348,371,1395,371,1395,285
i5-12490F+RTX 2060s,足球,1059,334,1059,432,1112,432,1112,334
i5-12490F+RTX 2060s,红方队员,1837,329,1837,426,1895,426,1895,329
i5-12490F+RTX 2060s,足球,357,375,357,481,398,481,398,375
i5-12490F+RTX 2060s,红方队员,626,419,626,512,669,512,669,419
i5-12490F+RTX 2060s,足球,555,509,555,625,612,625,612,509
i5-12490F+RTX 2060s,足球,785,985,785,1083,849,1083,849,985
i5-12490F+RTX 2060s,红方队员,1533,73,1533,154,1580,154,1580,73
i5-12490F+RTX 2060s,足球,745,106,745,190,773,190,773,106
i5-12490F+RTX 2060s,红方队员,893,148,893,213,919,213,919,148
i5-12490F+RTX 2060s,足球,1184,143,1184,220,1218,220,1218,143
i5-12490F+RTX 2060s,足球,1756,169,1756,238,1807,238,1807,169
i5-12490F+RTX 2060s,足球,323,193,323,281,365,281,365,193
i5-12490F+RTX 2060s,足球,923,214,923,299,955,299,955,214
i5-12490F+RTX 2060s,足球,292,247,292,349,340,349,340,247
i5-12490F+RTX 2060s,红方队员,473,253,473,360,514,360,514,253
i5-12490F+RTX 2060s,蓝方队员,1335,285,1335,372,1387,372,1387,285
i5-12490F+RTX 2060s,足球,1051,331,1051,430,1107,430,1107,331
i5-12490F+RTX 2060s,红方队员,1832,328,1832,425,1888,425,1888,328
i5-12490F+RTX 2060s,足球,351,373,351,482,396,482,396,373
i5-12490F+RTX 2060s,红方队员,617,418,617,522,656,522,656,418
i5-12490F+RTX 2060s,足球,546,503,546,625,602,625,602,503
i5-12490F+RTX 2060s,足球,784,985,784,1083,849,1083,849,985
i5-12490F+RTX 2060s,红方队员,1527,76,1527,159,1563,159,1563,76
i5-12490F+RTX 2060s,足球,736,107,736,189,767,189,767,107
i5-12490F+RTX 2060s,红方队员,885,151,885,211,914,211,914,151
i5-12490F+RTX 2060s,足球,1178,141,1178,219,1211,219,1211,141
i5-12490F+RTX 2060s,足球,1748,169,1748,237,1805,237,1805,169
i5-12490F+RTX 2060s,足球,321,193,321,283,361,283,361,193
i5-12490F+RTX 2060s,红方队员,1677,221,1677,243,1699,243,1699,221
i5-12490F+RTX 2060s,足球,915,213,915,297,943,297,943,213
i5-12490F+RTX 2060s,足球,288,248,288,348,334,348,334,248
i5-12490F+RTX 2060s,红方队员,468,252,468,361,512,361,512,252
i5-12490F+RTX 2060s,蓝方队员,1324,287,1324,369,1375,369,1375,287
i5-12490F+RTX 2060s,红方队员,1822,320,1822,421,1881,421,1881,320
i5-12490F+RTX 2060s,足球,1044,331,1044,429,1103,429,1103,331
i5-12490F+RTX 2060s,足球,348,373,348,484,395,484,395,373
i5-12490F+RTX 2060s,红方队员,608,418,608,524,652,524,652,418
i5-12490F+RTX 2060s,足球,534,503,534,622,595,622,595,503
i5-12490F+RTX 2060s,足球,784,985,784,1082,849,1082,849,985
i5-12490F+RTX 2060s,红方队员,1519,78,1519,159,1557,159,1557,78
i5-12490F+RTX 2060s,足球,731,110,731,188,765,188,765,110
i5-12490F+RTX 2060s,红方队员,874,147,874,217,912,217,912,147
i5-12490F+RTX 2060s,足球,1174,139,1174,216,1204,216,1204,139
i5-12490F+RTX 2060s,足球,1746,172,1746,227,1785,227,1785,172
i5-12490F+RTX 2060s,足球,318,188,318,284,356,284,356,188
i5-12490F+RTX 2060s,足球,911,212,911,294,941,294,941,212
i5-12490F+RTX 2060s,足球,284,246,284,349,327,349,327,246
i5-12490F+RTX 2060s,红方队员,463,248,463,361,509,361,509,248
i5-12490F+RTX 2060s,蓝方队员,1306,294,1306,379,1372,379,1372,294
i5-12490F+RTX 2060s,红方队员,1808,323,1808,416,1871,416,1871,323
i5-12490F+RTX 2060s,足球,1033,332,1033,427,1092,427,1092,332
i5-12490F+RTX 2060s,足球,339,376,339,485,383,485,383,376
i5-12490F+RTX 2060s,红方队员,595,417,595,520,639,520,639,417
i5-12490F+RTX 2060s,足球,526,498,526,617,590,617,590,498
i5-12490F+RTX 2060s,足球,784,985,784,1083,850,1083,850,985
i5-12490F+RTX 2060s,红方队员,1514,79,1514,161,1548,161,1548,79
i5-12490F+RTX 2060s,足球,726,110,726,188,760,188,760,110
i5-12490F+RTX 2060s,红方队员,870,145,870,216,907,216,907,145
i5-12490F+RTX 2060s,足球,1171,137,1171,217,1201,217,1201,137
i5-12490F+RTX 2060s,足球,1743,173,1743,224,1776,224,1776,173
i5-12490F+RTX 2060s,足球,900,215,900,296,931,296,931,215
i5-12490F+RTX 2060s,足球,283,247,283,351,320,351,320,247
i5-12490F+RTX 2060s,红方队员,456,251,456,357,510,357,510,251
i5-12490F+RTX 2060s,蓝方队员,1303,292,1303,382,1345,382,1345,292
i5-12490F+RTX 2060s,红方队员,1805,323,1805,413,1860,413,1860,323
i5-12490F+RTX 2060s,足球,1033,334,1033,426,1090,426,1090,334
i5-12490F+RTX 2060s,足球,331,381,331,481,377,481,377,381
i5-12490F+RTX 2060s,红方队员,579,416,579,518,628,518,628,416
i5-12490F+RTX 2060s,足球,510,503,510,611,578,611,578,503
i5-12490F+RTX 2060s,足球,784,984,784,1083,850,1083,850,984
i5-12490F+RTX 2060s,红方队员,1505,77,1505,159,1535,159,1535,77
i5-12490F+RTX 2060s,足球,714,109,714,189,751,189,751,109
i5-12490F+RTX 2060s,红方队员,860,147,860,219,899,219,899,147
i5-12490F+RTX 2060s,足球,1164,140,1164,221,1192,221,1192,140
i5-12490F+RTX 2060s,红方队员,1727,173,1727,246,1768,246,1768,173
i5-12490F+RTX 2060s,足球,307,189,307,284,342,284,342,189
i5-12490F+RTX 2060s,足球,889,217,889,298,927,298,927,217
i5-12490F+RTX 2060s,足球,280,251,280,351,320,351,320,251
i5-12490F+RTX 2060s,红方队员,442,249,442,356,502,356,502,249
i5-12490F+RTX 2060s,蓝方队员,1298,292,1298,381,1337,381,1337,292
i5-12490F+RTX 2060s,红方队员,1800,323,1800,412,1846,412,1846,323
i5-12490F+RTX 2060s,足球,1028,334,1028,426,1085,426,1085,334
i5-12490F+RTX 2060s,足球,324,378,324,484,370,484,370,378
i5-12490F+RTX 2060s,红方队员,569,414,569,513,625,513,625,414
i5-12490F+RTX 2060s,足球,504,504,504,606,561,606,561,504
i5-12490F+RTX 2060s,红方队员,1895,525,1895,667,1919,667,1919,525
i5-12490F+RTX 2060s,足球,712,110,712,189,749,189,749,110
i5-12490F+RTX 2060s,红方队员,849,146,849,219,895,219,895,146
i5-12490F+RTX 2060s,足球,1159,141,1159,221,1189,221,1189,141
i5-12490F+RTX 2060s,红方队员,1724,173,1724,246,1760,246,1760,173
i5-12490F+RTX 2060s,足球,304,189,304,286,335,286,335,189
i5-12490F+RTX 2060s,足球,881,219,881,297,921,297,921,219
i5-12490F+RTX 2060s,足球,270,249,270,350,308,350,308,249
i5-12490F+RTX 2060s,红方队员,436,250,436,357,492,357,492,250
i5-12490F+RTX 2060s,蓝方队员,1288,291,1288,383,1322,383,1322,291
i5-12490F+RTX 2060s,红方队员,1793,319,1793,418,1838,418,1838,319
i5-12490F+RTX 2060s,足球,1026,330,1026,427,1079,427,1079,330
i5-12490F+RTX 2060s,足球,319,377,319,484,366,484,366,377
i5-12490F+RTX 2060s,红方队员,560,415,560,510,609,510,609,415
i5-12490F+RTX 2060s,足球,492,502,492,614,554,614,554,502
i5-12490F+RTX 2060s,红方队员,1877,555,1877,659,1921,659,1921,555
i5-12490F+RTX 2060s,足球,784,984,784,1083,850,1083,850,984
i5-12490F+RTX 2060s,红方队员,1488,78,1488,158,1524,158,1524,78
i5-12490F+RTX 2060s,足球,706,109,706,191,744,191,744,109
i5-12490F+RTX 2060s,红方队员,844,146,844,222,888,222,888,146
i5-12490F+RTX 2060s,足球,1152,143,1152,220,1184,220,1184,143
i5-12490F+RTX 2060s,足球,1725,172,1725,234,1756,234,1756,172
i5-12490F+RTX 2060s,足球,297,193,297,284,333,284,333,193
i5-12490F+RTX 2060s,红方队员,873,218,873,298,912,298,912,218
i5-12490F+RTX 2060s,足球,262,248,262,352,307,352,307,248
i5-12490F+RTX 2060s,红方队员,430,250,430,359,483,359,483,250
i5-12490F+RTX 2060s,蓝方队员,1281,291,1281,381,1316,381,1316,291
i5-12490F+RTX 2060s,红方队员,1784,319,1784,417,1822,417,1822,319
i5-12490F+RTX 2060s,足球,1024,324,1024,428,1071,428,1071,324
i5-12490F+RTX 2060s,足球,313,375,313,486,364,486,364,375
i5-12490F+RTX 2060s,红方队员,550,413,550,514,597,514,597,413
i5-12490F+RTX 2060s,足球,481,503,481,610,537,610,537,503
i5-12490F+RTX 2060s,红方队员,1871,560,1871,658,1918,658,1918,560
i5-12490F+RTX 2060s,足球,784,984,784,1083,849,1083,849,984
i5-12490F+RTX 2060s,红方队员,1475,75,1475,158,1524,158,1524,75
i5-12490F+RTX 2060s,足球,698,108,698,189,737,189,737,108
i5-12490F+RTX 2060s,足球,836,147,836,220,881,220,881,147
i5-12490F+RTX 2060s,足球,1146,144,1146,223,1180,223,1180,144
i5-12490F+RTX 2060s,红方队员,1705,174,1705,246,1748,246,1748,174
i5-12490F+RTX 2060s,足球,290,194,290,281,331,281,331,194
i5-12490F+RTX 2060s,红方队员,871,218,871,298,908,298,908,218
i5-12490F+RTX 2060s,足球,252,248,252,353,303,353,303,248
i5-12490F+RTX 2060s,红方队员,427,252,427,358,475,358,475,252
i5-12490F+RTX 2060s,蓝方队员,1263,290,1263,377,1308,377,1308,290
i5-12490F+RTX 2060s,红方队员,1775,315,1775,414,1816,414,1816,315
i5-12490F+RTX 2060s,足球,1023,321,1023,430,1067,430,1067,321
i5-12490F+RTX 2060s,足球,309,375,309,481,362,481,362,375
i5-12490F+RTX 2060s,红方队员,541,414,541,514,590,514,590,414
i5-12490F+RTX 2060s,足球,473,501,473,614,523,614,523,501
i5-12490F+RTX 2060s,红方队员,1867,557,1867,663,1912,663,1912,557
i5-12490F+RTX 2060s,足球,784,984,784,1083,849,1083,849,984
i5-12490F+RTX 2060s,红方队员,1465,75,1465,155,1519,155,1519,75
i5-12490F+RTX 2060s,足球,694,109,694,188,729,188,729,109
i5-12490F+RTX 2060s,足球,840,153,840,205,871,205,871,153
i5-12490F+RTX 2060s,足球,1136,151,1136,226,1176,226,1176,151
i5-12490F+RTX 2060s,足球,1708,172,1708,232,1744,232,1744,172
i5-12490F+RTX 2060s,足球,288,197,288,281,327,281,327,197
i5-12490F+RTX 2060s,足球,858,219,858,302,898,302,898,219
i5-12490F+RTX 2060s,足球,249,248,249,351,298,351,298,248
i5-12490F+RTX 2060s,红方队员,424,251,424,357,467,357,467,251
i5-12490F+RTX 2060s,蓝方队员,1253,291,1253,378,1304,378,1304,291
i5-12490F+RTX 2060s,足球,1022,318,1022,424,1064,424,1064,318
i5-12490F+RTX 2060s,红方队员,1764,314,1764,413,1807,413,1807,314
i5-12490F+RTX 2060s,足球,297,373,297,482,353,482,353,373
i5-12490F+RTX 2060s,红方队员,533,411,533,517,582,517,582,411
i5-12490F+RTX 2060s,足球,464,500,464,613,513,613,513,500
i5-12490F+RTX 2060s,红方队员,1461,73,1461,152,1506,152,1506,73
i5-12490F+RTX 2060s,足球,690,109,690,188,723,188,723,109
i5-12490F+RTX 2060s,足球,839,155,839,204,868,204,868,155
i5-12490F+RTX 2060s,红方队员,1131,154,1131,226,1171,226,1171,154
i5-12490F+RTX 2060s,足球,1700,175,1700,229,1738,229,1738,175
i5-12490F+RTX 2060s,足球,286,198,286,279,326,279,326,198
i5-12490F+RTX 2060s,红方队员,854,217,854,301,897,301,897,217
i5-12490F+RTX 2060s,足球,246,252,246,354,293,354,293,252
i5-12490F+RTX 2060s,红方队员,417,248,417,358,455,358,455,248
i5-12490F+RTX 2060s,蓝方队员,1241,290,1241,381,1296,381,1296,290
i5-12490F+RTX 2060s,足球,1017,313,1017,420,1060,420,1060,313
i5-12490F+RTX 2060s,红方队员,1752,313,1752,415,1807,415,1807,313
i5-12490F+RTX 2060s,足球,290,373,290,482,353,482,353,373
i5-12490F+RTX 2060s,红方队员,518,407,518,517,570,517,570,407
i5-12490F+RTX 2060s,足球,447,500,447,607,503,607,503,500
i5-12490F+RTX 2060s,红方队员,1844,557,1844,664,1892,664,1892,557
i5-12490F+RTX 2060s,红方队员,1455,75,1455,159,1491,159,1491,75
i5-12490F+RTX 2060s,足球,686,108,686,189,722,189,722,108
i5-12490F+RTX 2060s,红方队员,829,164,829,220,857,220,857,164
i5-12490F+RTX 2060s,足球,1129,155,1129,227,1170,227,1170,155
i5-12490F+RTX 2060s,红方队员,1686,175,1686,248,1728,248,1728,175
i5-12490F+RTX 2060s,足球,283,198,283,279,324,279,324,198
i5-12490F+RTX 2060s,足球,850,222,850,301,898,301,898,222
i5-12490F+RTX 2060s,足球,246,253,246,352,286,352,286,253
i5-12490F+RTX 2060s,红方队员,415,249,415,353,451,353,451,249
i5-12490F+RTX 2060s,蓝方队员,1233,292,1233,377,1285,377,1285,292
i5-12490F+RTX 2060s,足球,1015,314,1015,417,1059,417,1059,314
